SITE CODE= E4EìåãûêÁë„ìcãÊëÂéËí¨        ,38.1033,142.8600, 24,9.0,40613.6154873, 54.13, 94.51
 LAT.=   35.6890
 LON.=  139.7559
 SAMPLING RATE= 100Hz 
 UNIT  = gal(cm/s/s) 
INITIAL TIME = 2011 03 11 14 47 10
 NS,EW,UD
4.484,-2.564,0.487
4.614,-2.537,0.436
4.737,-2.530,0.436
4.835,-2.519,0.475
4.901,-2.500,0.540
4.924,-2.501,0.628
4.888,-2.566,0.741
4.779,-2.711,0.872
4.594,-2.908,1.010
4.357,-3.095,1.149
4.101,-3.217,1.289
3.855,-3.252,1.422
3.629,-3.223,1.538
3.420,-3.175,1.626
3.220,-3.152,1.683
3.033,-3.175,1.716
2.877,-3.237,1.730
2.781,-3.314,1.734
2.759,-3.382,1.733
2.800,-3.426,1.737
2.869,-3.437,1.759
2.930,-3.406,1.815
2.958,-3.323,1.910
2.951,-3.193,2.019
2.914,-3.044,2.093
2.853,-2.915,2.097
2.773,-2.837,2.043
2.692,-2.828,1.988
2.636,-2.891,1.971
2.630,-3.024,1.979
2.686,-3.220,1.965
2.801,-3.459,1.915
2.967,-3.705,1.869
3.177,-3.917,1.883
3.420,-4.067,1.961
3.662,-4.143,2.052
3.860,-4.148,2.101
3.982,-4.088,2.098
4.032,-3.966,2.074
4.039,-3.785,2.064
4.031,-3.558,2.074
4.016,-3.314,2.095
3.986,-3.093,2.111
3.943,-2.936,2.107
3.908,-2.869,2.078
3.912,-2.903,2.031
3.968,-3.030,1.992
4.063,-3.230,1.981
4.161,-3.480,1.987
4.230,-3.761,1.981
4.259,-4.061,1.947
4.252,-4.373,1.894
4.225,-4.690,1.837
4.186,-4.991,1.774
4.134,-5.247,1.689
4.074,-5.427,1.591
4.016,-5.508,1.510
3.973,-5.482,1.466
3.953,-5.356,1.437
3.952,-5.153,1.384
3.973,-4.909,1.303
4.037,-4.661,1.240
4.170,-4.439,1.232
4.373,-4.252,1.262
4.611,-4.097,1.268
4.832,-3.971,1.201
5.001,-3.886,1.073
5.117,-3.860,0.926
5.197,-3.910,0.795
5.250,-4.029,0.687
5.275,-4.189,0.601
5.277,-4.352,0.539
5.271,-4.495,0.499
5.280,-4.624,0.466
5.318,-4.760,0.425
5.388,-4.914,0.381
5.494,-5.058,0.353
5.636,-5.141,0.348
5.806,-5.117,0.347
5.976,-4.981,0.322
6.105,-4.778,0.261
6.164,-4.568,0.175
6.144,-4.396,0.077
6.055,-4.282,-0.031
5.914,-4.228,-0.148
5.736,-4.237,-0.258
5.529,-4.320,-0.343
5.301,-4.481,-0.403
5.062,-4.724,-0.461
4.828,-5.046,-0.542
4.613,-5.434,-0.650
4.427,-5.853,-0.760
4.271,-6.245,-0.847
4.141,-6.543,-0.910
4.022,-6.703,-0.957
3.896,-6.723,-0.991
3.745,-6.639,-1.003
3.559,-6.494,-0.988
3.342,-6.323,-0.966
3.105,-6.135,-0.965
2.859,-5.931,-0.994
2.607,-5.708,-1.038
2.345,-5.466,-1.081
2.075,-5.215,-1.133
1.804,-4.972,-1.220
1.535,-4.753,-1.353
1.266,-4.560,-1.501
0.993,-4.385,-1.617
0.715,-4.213,-1.676
0.442,-4.037,-1.697
0.178,-3.857,-1.713
-0.074,-3.679,-1.743
-0.320,-3.505,-1.771
-0.559,-3.344,-1.779
-0.790,-3.209,-1.767
-1.013,-3.125,-1.765
-1.231,-3.113,-1.811
-1.442,-3.178,-1.922
-1.635,-3.316,-2.085
-1.791,-3.518,-2.273
-1.887,-3.767,-2.463
-1.915,-4.032,-2.653
-1.878,-4.257,-2.848
-1.785,-4.394,-3.047
-1.642,-4.429,-3.233
-1.450,-4.393,-3.377
-1.221,-4.327,-3.468
-0.985,-4.249,-3.510
-0.795,-4.140,-3.519
-0.700,-3.977,-3.492
-0.718,-3.763,-3.426
-0.827,-3.535,-3.327
-0.995,-3.328,-3.223
-1.201,-3.159,-3.146
-1.441,-3.017,-3.107
-1.711,-2.887,-3.094
-1.993,-2.761,-3.096
-2.258,-2.638,-3.117
-2.495,-2.508,-3.165
-2.707,-2.360,-3.233
-2.902,-2.200,-3.299
-3.076,-2.055,-3.340
-3.214,-1.964,-3.354
-3.305,-1.949,-3.347
-3.353,-1.994,-3.323
-3.369,-2.053,-3.281
-3.369,-2.093,-3.234
-3.364,-2.117,-3.212
-3.361,-2.158,-3.234
-3.362,-2.249,-3.290
-3.374,-2.381,-3.346
-3.402,-2.509,-3.386
-3.456,-2.585,-3.427
-3.542,-2.591,-3.491
-3.665,-2.542,-3.583
-3.825,-2.464,-3.679
-4.024,-2.358,-3.759
-4.261,-2.197,-3.820
-4.530,-1.951,-3.869
-4.811,-1.615,-3.905
-5.091,-1.222,-3.917
-5.370,-0.824,-3.902
-5.653,-0.466,-3.862
-5.935,-0.179,-3.798
-6.187,0.021,-3.702
-6.372,0.123,-3.582
-6.468,0.121,-3.470
-6.482,0.019,-3.408
-6.439,-0.157,-3.411
-6.360,-0.364,-3.450
-6.243,-0.550,-3.487
-6.080,-0.673,-3.511
-5.869,-0.717,-3.537
-5.622,-0.704,-3.585
-5.365,-0.678,-3.656
-5.123,-0.687,-3.735
-4.918,-0.749,-3.801
-4.765,-0.847,-3.834
-4.668,-0.940,-3.815
-4.623,-0.984,-3.743
-4.618,-0.954,-3.643
-4.648,-0.854,-3.559
-4.715,-0.715,-3.516
-4.815,-0.587,-3.505
-4.936,-0.503,-3.501
-5.043,-0.458,-3.487
-5.103,-0.411,-3.468
-5.092,-0.314,-3.444
-5.008,-0.162,-3.396
-4.854,0.010,-3.315
-4.634,0.156,-3.218
-4.356,0.254,-3.146
-4.042,0.314,-3.129
-3.731,0.360,-3.157
-3.460,0.402,-3.189
-3.252,0.436,-3.189
-3.106,0.448,-3.151
-3.016,0.417,-3.103
-2.971,0.316,-3.085
-2.955,0.125,-3.122
-2.935,-0.146,-3.199
-2.873,-0.459,-3.270
-2.754,-0.767,-3.289
-2.596,-1.031,-3.245
-2.437,-1.234,-3.168
-2.300,-1.364,-3.086
-2.169,-1.415,-3.000
-2.011,-1.386,-2.895
-1.812,-1.284,-2.772
-1.599,-1.114,-2.663
-1.434,-0.871,-2.599
-1.360,-0.554,-2.572
-1.385,-0.173,-2.542
-1.482,0.234,-2.481
-1.618,0.630,-2.400
-1.767,0.988,-2.322
-1.907,1.306,-2.256
-2.010,1.594,-2.191
-2.059,1.861,-2.129
-2.059,2.120,-2.093
-2.039,2.390,-2.100
-2.026,2.688,-2.127
-2.025,3.014,-2.125
-2.022,3.346,-2.064
-2.007,3.646,-1.966
-1.978,3.878,-1.875
-1.941,4.029,-1.810
-1.881,4.104,-1.746
-1.770,4.121,-1.652
-1.588,4.091,-1.518
-1.334,4.020,-1.368
-1.029,3.917,-1.229
-0.698,3.804,-1.117
-0.366,3.714,-1.043
-0.052,3.671,-1.010
0.226,3.680,-1.012
0.459,3.730,-1.021
0.642,3.820,-0.996
0.775,3.959,-0.907
0.860,4.163,-0.753
0.900,4.418,-0.561
0.904,4.681,-0.366
0.887,4.898,-0.192
0.862,5.036,-0.051
0.845,5.099,0.060
0.851,5.119,0.151
0.892,5.122,0.231
0.967,5.114,0.298
1.059,5.073,0.337
1.143,4.966,0.333
1.204,4.775,0.282
1.252,4.520,0.203
1.308,4.245,0.132
1.390,3.997,0.106
1.492,3.799,0.146
1.600,3.640,0.246
1.700,3.493,0.375
1.790,3.331,0.490
1.881,3.137,0.557
1.983,2.916,0.582
2.099,2.685,0.600
2.221,2.483,0.649
2.330,2.356,0.737
2.397,2.333,0.835
2.393,2.412,0.910
2.304,2.564,0.960
2.133,2.751,1.006
1.891,2.950,1.071
1.592,3.156,1.154
1.243,3.367,1.237
0.855,3.571,1.308
0.449,3.740,1.380
0.064,3.844,1.462
-0.254,3.870,1.535
-0.470,3.821,1.554
-0.571,3.725,1.493
-0.564,3.621,1.383
-0.464,3.546,1.304
-0.275,3.523,1.322
0.005,3.559,1.430
0.376,3.647,1.563
0.827,3.766,1.658
1.336,3.888,1.718
1.882,3.980,1.791
2.442,4.023,1.914
2.982,4.023,2.079
3.461,4.013,2.236
3.841,4.021,2.343
4.100,4.041,2.386
4.240,4.033,2.383
4.281,3.964,2.367
4.245,3.843,2.378
4.148,3.733,2.447
4.007,3.710,2.573
3.842,3.810,2.730
3.669,4.002,2.881
3.487,4.213,3.017
3.284,4.377,3.150
3.048,4.468,3.292
2.783,4.504,3.428
2.512,4.507,3.528
2.267,4.472,3.574
2.070,4.370,3.566
1.937,4.175,3.514
1.885,3.902,3.422
1.930,3.607,3.301
2.088,3.354,3.168
2.355,3.174,3.047
2.710,3.054,2.940
3.117,2.962,2.833
3.537,2.867,2.719
3.941,2.754,2.617
4.305,2.604,2.558
4.607,2.397,2.551
4.824,2.120,2.574
4.943,1.787,2.593
4.964,1.434,2.591
4.905,1.099,2.570
4.795,0.808,2.537
4.658,0.575,2.486
4.502,0.416,2.407
4.327,0.369,2.308
4.138,0.480,2.217
3.952,0.775,2.166
3.786,1.233,2.158
3.654,1.786,2.167
3.555,2.340,2.158
3.479,2.820,2.127
3.415,3.200,2.100
3.350,3.495,2.106
3.281,3.734,2.149
3.204,3.921,2.198
3.127,4.026,2.220
3.063,3.995,2.216
3.029,3.792,2.208
3.039,3.417,2.217
3.099,2.912,2.233
3.204,2.341,2.233
3.341,1.767,2.211
3.498,1.240,2.191
3.671,0.787,2.205
3.864,0.433,2.262
4.078,0.193,2.345
4.302,0.078,2.422
4.510,0.075,2.472
4.678,0.151,2.488
4.787,0.267,2.473
4.829,0.408,2.443
4.798,0.579,2.419
4.695,0.795,2.416
4.526,1.049,2.429
4.311,1.296,2.428
4.069,1.475,2.390
3.822,1.532,2.324
3.581,1.446,2.270
3.350,1.229,2.259
3.130,0.914,2.287
2.929,0.534,2.320
2.762,0.120,2.333
2.651,-0.303,2.327
2.612,-0.712,2.302
2.645,-1.081,2.247
2.734,-1.380,2.140
2.854,-1.579,1.981
2.985,-1.660,1.791
3.111,-1.633,1.597
3.210,-1.529,1.409
3.264,-1.392,1.241
3.268,-1.249,1.131
3.237,-1.104,1.130
3.197,-0.950,1.247
3.161,-0.787,1.432
3.117,-0.637,1.612
3.043,-0.542,1.755
2.929,-0.535,1.876
2.782,-0.637,1.987
2.619,-0.842,2.066
2.456,-1.120,2.076
2.314,-1.435,2.019
2.218,-1.748,1.934
2.191,-2.044,1.856
2.234,-2.336,1.771
2.319,-2.646,1.651
2.416,-2.988,1.503
2.511,-3.342,1.380
2.618,-3.667,1.331
2.762,-3.927,1.353
2.954,-4.109,1.398
3.187,-4.232,1.425
3.447,-4.324,1.438
3.724,-4.401,1.467
4.009,-4.469,1.526
4.290,-4.531,1.593
4.544,-4.591,1.625
4.748,-4.659,1.598
4.893,-4.735,1.536
4.989,-4.809,1.496
5.056,-4.862,1.526
5.106,-4.875,1.623
5.122,-4.842,1.727
5.069,-4.777,1.779
4.913,-4.711,1.764
4.657,-4.680,1.715
4.334,-4.700,1.663
3.997,-4.758,1.613
3.689,-4.809,1.547
3.438,-4.813,1.460
3.261,-4.755,1.365
3.157,-4.659,1.261
3.111,-4.569,1.133
3.089,-4.521,0.972
3.061,-4.528,0.809
3.019,-4.578,0.687
2.984,-4.650,0.623
2.979,-4.729,0.583
3.001,-4.813,0.527
3.020,-4.911,0.451
3.005,-5.040,0.394
2.956,-5.208,0.385
2.903,-5.416,0.411
2.878,-5.654,0.426
2.895,-5.913,0.394
2.952,-6.179,0.317
3.044,-6.446,0.217
3.171,-6.702,0.113
3.327,-6.926,0.007
3.483,-7.090,-0.110
3.599,-7.164,-0.234
3.642,-7.123,-0.350
3.610,-6.962,-0.445
3.518,-6.698,-0.521
3.382,-6.354,-0.586
3.211,-5.948,-0.648
3.015,-5.491,-0.709
2.823,-4.996,-0.771
2.673,-4.500,-0.843
2.596,-4.057,-0.923
2.595,-3.717,-0.996
2.656,-3.501,-1.045
2.765,-3.394,-1.078
2.918,-3.360,-1.128
3.099,-3.357,-1.221
3.272,-3.360,-1.341
3.390,-3.361,-1.446
3.416,-3.374,-1.508
3.345,-3.414,-1.539
3.198,-3.487,-1.567
2.993,-3.573,-1.595
2.734,-3.631,-1.602
2.424,-3.621,-1.572
2.076,-3.524,-1.512
1.719,-3.349,-1.443
1.385,-3.119,-1.368
1.094,-2.850,-1.290
0.851,-2.552,-1.221
0.644,-2.227,-1.181
0.451,-1.888,-1.174
0.254,-1.560,-1.177
0.043,-1.271,-1.171
-0.171,-1.044,-1.167
-0.369,-0.894,-1.198
-0.527,-0.836,-1.262
-0.633,-0.877,-1.322
-0.688,-1.008,-1.343
-0.697,-1.196,-1.339
-0.670,-1.387,-1.365
-0.614,-1.537,-1.448
-0.537,-1.627,-1.557
-0.442,-1.657,-1.634
-0.336,-1.624,-1.656
-0.228,-1.504,-1.656
-0.133,-1.273,-1.677
-0.066,-0.927,-1.725
-0.031,-0.492,-1.768
-0.012,-0.006,-1.778
0.009,0.499,-1.757
0.042,0.999,-1.720
0.074,1.458,-1.666
0.082,1.826,-1.578
0.045,2.062,-1.464
-0.050,2.155,-1.369
-0.213,2.123,-1.336
-0.442,2.002,-1.353
-0.727,1.822,-1.356
-1.051,1.608,-1.291
-1.404,1.378,-1.176
-1.789,1.150,-1.085
-2.217,0.939,-1.072
-2.693,0.762,-1.118
-3.195,0.635,-1.156
-3.675,0.570,-1.138
-4.084,0.566,-1.069
-4.386,0.607,-0.988
-4.569,0.674,-0.927
-4.643,0.754,-0.893
-4.631,0.838,-0.882
-4.563,0.907,-0.894
-4.473,0.938,-0.927
-4.386,0.926,-0.965
-4.319,0.895,-0.986
-4.273,0.879,-0.972
-4.240,0.877,-0.927
-4.219,0.836,-0.871
-4.211,0.693,-0.828
-4.226,0.428,-0.802
-4.260,0.098,-0.772
-4.289,-0.194,-0.702
-4.277,-0.368,-0.573
-4.200,-0.396,-0.401
-4.061,-0.288,-0.237
-3.887,-0.064,-0.125
-3.706,0.258,-0.083
-3.531,0.655,-0.096
-3.361,1.093,-0.149
-3.198,1.542,-0.232
-3.056,1.984,-0.329
-2.948,2.412,-0.406
-2.883,2.800,-0.433
-2.859,3.104,-0.413
-2.868,3.281,-0.390
-2.908,3.328,-0.398
-2.979,3.277,-0.422
-3.082,3.173,-0.413
-3.216,3.045,-0.338
-3.379,2.898,-0.228
-3.573,2.729,-0.142
-3.797,2.548,-0.116
-4.042,2.369,-0.132
-4.281,2.206,-0.152
-4.482,2.068,-0.168
-4.628,1.954,-0.211
-4.718,1.850,-0.308
-4.766,1.738,-0.438
-4.782,1.596,-0.540
-4.763,1.418,-0.565
-4.699,1.213,-0.515
-4.584,0.996,-0.432
-4.420,0.778,-0.360
-4.207,0.558,-0.315
-3.953,0.331,-0.278
-3.671,0.095,-0.229
-3.391,-0.137,-0.162
-3.156,-0.343,-0.081
-3.009,-0.505,0.002
-2.973,-0.619,0.076
-3.046,-0.698,0.126
-3.204,-0.760,0.148
-3.418,-0.810,0.155
-3.669,-0.823,0.178
-3.945,-0.765,0.245
-4.234,-0.605,0.360
-4.526,-0.348,0.497
-4.811,-0.030,0.620
-5.089,0.298,0.706
-5.360,0.600,0.756
-5.610,0.857,0.785
-5.815,1.067,0.802
-5.958,1.231,0.807
-6.049,1.353,0.783
-6.115,1.438,0.719
-6.179,1.493,0.619
-6.236,1.526,0.514
-6.251,1.547,0.447
-6.198,1.578,0.441
-6.065,1.654,0.480
-5.871,1.812,0.524
-5.644,2.063,0.540
-5.416,2.369,0.522
-5.212,2.661,0.494
-5.048,2.869,0.488
-4.916,2.968,0.530
-4.796,2.982,0.636
-4.666,2.961,0.795
-4.529,2.943,0.970
-4.405,2.929,1.114
-4.317,2.892,1.201
-4.270,2.802,1.246
-4.247,2.659,1.289
-4.233,2.502,1.359
-4.226,2.384,1.454
-4.246,2.341,1.551
-4.313,2.373,1.622
-4.437,2.452,1.657
-4.608,2.552,1.666
-4.795,2.667,1.676
-4.966,2.811,1.721
-5.093,2.987,1.824
-5.174,3.183,1.977
-5.231,3.361,2.132
-5.297,3.469,2.235
-5.391,3.455,2.253
-5.495,3.291,2.194
-5.566,2.995,2.095
-5.558,2.627,2.002
-5.456,2.265,1.951
-5.274,1.966,1.946
-5.044,1.748,1.962
-4.800,1.595,1.953
-4.566,1.484,1.897
-4.363,1.404,1.827
-4.195,1.362,1.817
-4.048,1.386,1.926
-3.894,1.508,2.144
-3.713,1.744,2.408
-3.503,2.062,2.643
-3.278,2.388,2.813
-3.045,2.646,2.914
-2.796,2.807,2.959
-2.521,2.891,2.964
-2.226,2.937,2.952
-1.938,2.949,2.945
-1.697,2.891,2.948
-1.535,2.708,2.944
-1.466,2.373,2.911
-1.482,1.905,2.857
-1.554,1.361,2.820
-1.644,0.816,2.847
-1.721,0.338,2.958
-1.775,-0.044,3.127
-1.813,-0.344,3.295
-1.843,-0.596,3.390
-1.861,-0.834,3.376
-1.838,-1.056,3.276
-1.738,-1.239,3.164
-1.540,-1.356,3.113
-1.255,-1.389,3.135
-0.923,-1.339,3.173
-0.593,-1.227,3.160
-0.290,-1.099,3.073
-0.016,-1.019,2.948
0.238,-1.024,2.834
0.468,-1.105,2.751
0.652,-1.206,2.692
0.768,-1.275,2.648
0.811,-1.321,2.629
0.785,-1.405,2.641
0.697,-1.591,2.676
0.548,-1.881,2.711
0.348,-2.207,2.730
0.117,-2.483,2.737
-0.117,-2.659,2.741
-0.339,-2.737,2.741
-0.545,-2.743,2.715
-0.738,-2.690,2.643
-0.917,-2.573,2.523
-1.077,-2.391,2.385
-1.205,-2.169,2.262
-1.294,-1.949,2.174
-1.341,-1.764,2.111
-1.345,-1.617,2.066
-1.301,-1.493,2.043
-1.197,-1.378,2.064
-1.019,-1.285,2.138
-0.771,-1.237,2.229
-0.483,-1.254,2.277
-0.195,-1.336,2.232
0.057,-1.482,2.097
0.264,-1.694,1.915
0.422,-1.978,1.740
0.525,-2.316,1.602
0.561,-2.654,1.510
0.535,-2.922,1.467
0.479,-3.071,1.480
0.440,-3.100,1.547
0.449,-3.051,1.647
0.510,-2.966,1.742
0.600,-2.868,1.793
0.699,-2.762,1.787
0.787,-2.655,1.736
0.852,-2.563,1.665
0.885,-2.512,1.586
0.880,-2.504,1.494
0.845,-2.511,1.375
0.800,-2.484,1.241
0.770,-2.381,1.125
0.766,-2.195,1.062
0.783,-1.954,1.058
0.801,-1.707,1.084
0.801,-1.491,1.105
0.780,-1.336,1.106
0.745,-1.265,1.096
0.710,-1.298,1.084
0.682,-1.445,1.056
0.661,-1.686,0.986
0.648,-1.970,0.852
0.648,-2.245,0.655
0.665,-2.484,0.413
0.707,-2.686,0.147
0.785,-2.859,-0.119
0.912,-2.993,-0.369
1.097,-3.064,-0.588
1.334,-3.058,-0.765
1.606,-2.994,-0.889
1.892,-2.909,-0.950
2.179,-2.834,-0.945
2.460,-2.768,-0.893
2.732,-2.683,-0.845
2.987,-2.557,-0.852
3.215,-2.396,-0.935
3.402,-2.237,-1.072
3.532,-2.126,-1.228
3.592,-2.084,-1.392
3.579,-2.098,-1.580
3.504,-2.137,-1.799
3.387,-2.173,-2.025
3.248,-2.191,-2.215
3.094,-2.181,-2.346
2.917,-2.122,-2.434
2.700,-1.995,-2.512
2.431,-1.801,-2.595
2.115,-1.574,-2.677
1.769,-1.358,-2.749
1.421,-1.184,-2.820
1.096,-1.051,-2.904
0.819,-0.939,-3.005
0.609,-0.837,-3.115
0.484,-0.741,-3.233
0.456,-0.655,-3.373
0.526,-0.578,-3.546
0.678,-0.501,-3.750
0.883,-0.420,-3.956
1.105,-0.337,-4.137
1.309,-0.254,-4.282
1.469,-0.172,-4.395
1.573,-0.085,-4.483
1.617,0.017,-4.545
1.604,0.142,-4.571
1.538,0.276,-4.549
1.431,0.382,-4.486
1.298,0.416,-4.411
1.146,0.350,-4.364
0.973,0.195,-4.374
0.774,-0.010,-4.430
0.549,-0.229,-4.491
0.315,-0.438,-4.518
0.097,-0.633,-4.506
-0.085,-0.793,-4.477
-0.225,-0.882,-4.448
-0.315,-0.860,-4.409
-0.348,-0.711,-4.339
-0.318,-0.459,-4.236
-0.233,-0.148,-4.126
-0.113,0.188,-4.037
0.030,0.536,-3.971
0.201,0.885,-3.916
0.420,1.208,-3.866
0.699,1.450,-3.842
1.036,1.559,-3.869
1.419,1.513,-3.951
1.834,1.332,-4.069
2.271,1.061,-4.197
2.707,0.747,-4.326
3.106,0.421,-4.450
3.420,0.101,-4.563
3.607,-0.208,-4.646
3.650,-0.504,-4.690
3.568,-0.788,-4.703
3.406,-1.061,-4.702
3.210,-1.319,-4.693
3.019,-1.548,-4.661
2.859,-1.728,-4.586
2.759,-1.833,-4.465
2.748,-1.844,-4.321
2.841,-1.755,-4.193
3.024,-1.579,-4.113
3.263,-1.339,-4.087
3.519,-1.059,-4.097
3.771,-0.758,-4.123
4.006,-0.449,-4.151
4.201,-0.145,-4.183
4.317,0.140,-4.220
4.321,0.391,-4.254
4.202,0.594,-4.265
3.979,0.739,-4.237
3.686,0.812,-4.162
3.354,0.807,-4.057
3.009,0.731,-3.943
2.672,0.604,-3.838
2.365,0.445,-3.759
2.111,0.270,-3.714
1.927,0.082,-3.711
1.824,-0.108,-3.748
1.802,-0.285,-3.826
1.854,-0.422,-3.944
1.968,-0.494,-4.101
2.127,-0.487,-4.281
2.313,-0.404,-4.453
2.504,-0.267,-4.580
2.686,-0.102,-4.648
2.847,0.061,-4.673
2.991,0.203,-4.678
3.125,0.304,-4.669
3.253,0.345,-4.634
3.368,0.309,-4.569
3.453,0.191,-4.482
3.488,0.007,-4.388
3.464,-0.212,-4.288
3.379,-0.429,-4.175
3.237,-0.612,-4.056
3.039,-0.748,-3.960
2.786,-0.837,-3.910
2.486,-0.886,-3.897
2.156,-0.895,-3.886
1.823,-0.855,-3.856
1.506,-0.757,-3.813
1.221,-0.610,-3.777
0.983,-0.448,-3.743
0.812,-0.309,-3.687
0.728,-0.209,-3.603
0.732,-0.125,-3.520
0.802,-0.016,-3.470
0.906,0.143,-3.452
1.022,0.337,-3.431
1.136,0.525,-3.388
1.244,0.672,-3.340
1.343,0.766,-3.314
1.428,0.816,-3.290
1.499,0.831,-3.216
1.551,0.813,-3.066
1.566,0.769,-2.880
1.523,0.709,-2.729
1.413,0.653,-2.633
1.247,0.611,-2.543
1.049,0.591,-2.400
0.836,0.600,-2.201
0.620,0.649,-1.997
0.411,0.750,-1.831
0.233,0.895,-1.692
0.114,1.060,-1.544
0.082,1.219,-1.374
0.144,1.359,-1.202
0.284,1.495,-1.047
0.460,1.649,-0.906
0.620,1.835,-0.770
0.717,2.039,-0.646
0.727,2.227,-0.563
0.655,2.360,-0.531
0.522,2.416,-0.520
0.349,2.403,-0.478
0.154,2.357,-0.380
-0.047,2.314,-0.245
-0.236,2.294,-0.115
-0.408,2.290,-0.015
-0.570,2.283,0.060
-0.729,2.272,0.139
-0.882,2.271,0.241
-1.018,2.293,0.360
-1.144,2.336,0.467
-1.287,2.377,0.541
-1.476,2.395,0.586
-1.708,2.378,0.626
-1.935,2.331,0.684
-2.096,2.263,0.771
-2.160,2.188,0.882
-2.135,2.122,1.014
-2.051,2.077,1.162
-1.927,2.048,1.315
-1.771,2.019,1.455
-1.594,1.966,1.572
-1.410,1.882,1.673
-1.235,1.780,1.782
-1.075,1.688,1.910
-0.941,1.636,2.045
-0.858,1.635,2.162
-0.861,1.677,2.255
-0.964,1.737,2.343
-1.140,1.780,2.449
-1.338,1.792,2.576
-1.516,1.785,2.714
-1.667,1.787,2.851
-1.802,1.807,2.991
-1.929,1.817,3.133
-2.037,1.767,3.254
-2.110,1.626,3.329
-2.140,1.417,3.355
-2.129,1.206,3.366
-2.083,1.057,3.392
-2.013,0.993,3.429
-1.942,0.988,3.449
-1.901,1.001,3.437
-1.910,1.006,3.417
-1.969,0.997,3.428
-2.055,0.964,3.490
-2.149,0.888,3.583
-2.243,0.736,3.683
-2.332,0.498,3.782
-2.411,0.192,3.893
-2.461,-0.133,4.016
-2.466,-0.429,4.132
-2.414,-0.655,4.219
-2.301,-0.789,4.272
-2.130,-0.824,4.304
-1.914,-0.775,4.326
-1.676,-0.680,4.334
-1.432,-0.591,4.332
-1.187,-0.549,4.338
-0.927,-0.569,4.372
-0.634,-0.631,4.429
-0.304,-0.697,4.470
0.043,-0.735,4.466
0.377,-0.727,4.428
0.665,-0.672,4.408
0.884,-0.579,4.440
1.023,-0.467,4.507
1.081,-0.359,4.566
1.069,-0.282,4.602
1.015,-0.261,4.649
0.954,-0.310,4.761
0.920,-0.424,4.944
0.938,-0.579,5.154
1.011,-0.745,5.334
1.134,-0.896,5.462
1.295,-1.024,5.547
1.482,-1.139,5.595
1.674,-1.255,5.587
1.847,-1.375,5.506
1.986,-1.485,5.371
2.090,-1.563,5.236
2.167,-1.597,5.157
2.220,-1.600,5.149
2.233,-1.595,5.186
2.175,-1.612,5.227
2.027,-1.672,5.252
1.793,-1.798,5.261
1.501,-2.002,5.258
1.182,-2.278,5.233
0.852,-2.585,5.171
0.514,-2.869,5.069
0.167,-3.091,4.938
-0.179,-3.256,4.792
-0.502,-3.390,4.634
-0.779,-3.498,4.461
-0.995,-3.549,4.282
-1.156,-3.490,4.128
-1.272,-3.307,4.035
-1.356,-3.039,4.005
-1.415,-2.760,4.005
-1.455,-2.525,3.995
-1.488,-2.344,3.962
-1.518,-2.198,3.928
-1.547,-2.073,3.920
-1.574,-1.969,3.929
-1.605,-1.891,3.910
-1.652,-1.830,3.820
-1.719,-1.750,3.655
-1.791,-1.617,3.454
-1.841,-1.422,3.266
-1.848,-1.185,3.114
-1.813,-0.930,2.990
-1.763,-0.671,2.888
-1.727,-0.404,2.826
-1.721,-0.129,2.829
-1.741,0.133,2.900
-1.768,0.357,3.003
-1.788,0.531,3.091
-1.798,0.667,3.140
-1.803,0.786,3.164
-1.807,0.884,3.188
-1.808,0.932,3.211
-1.805,0.897,3.203
-1.796,0.769,3.136
-1.773,0.566,3.014
-1.716,0.313,2.874
-1.594,0.027,2.750
-1.387,-0.275,2.644
-1.113,-0.566,2.537
-0.811,-0.800,2.427
-0.526,-0.936,2.342
-0.274,-0.966,2.307
-0.049,-0.927,2.315
0.158,-0.877,2.327
0.345,-0.861,2.308
0.509,-0.883,2.265
0.652,-0.917,2.220
0.787,-0.939,2.178
0.920,-0.942,2.118
1.047,-0.931,2.024
1.161,-0.910,1.912
1.264,-0.875,1.811
1.369,-0.831,1.718
1.485,-0.793,1.604
1.613,-0.784,1.450
1.745,-0.806,1.279
1.874,-0.833,1.129
2.001,-0.817,1.022
2.132,-0.716,0.948
2.273,-0.505,0.893
2.424,-0.193,0.846
2.566,0.189,0.792
2.672,0.599,0.698
2.719,0.996,0.552
2.708,1.358,0.392
2.670,1.674,0.280
2.637,1.932,0.247
2.618,2.109,0.256
2.594,2.178,0.244
2.538,2.127,0.197
2.439,1.969,0.153
2.308,1.744,0.149
2.154,1.499,0.174
1.972,1.285,0.179
1.753,1.140,0.137
1.497,1.084,0.063
1.226,1.101,-0.015
0.971,1.158,-0.093
0.762,1.228,-0.185
0.619,1.316,-0.293
0.553,1.461,-0.383
0.569,1.695,-0.413
0.654,2.013,-0.372
0.776,2.360,-0.298
0.890,2.666,-0.243
0.957,2.885,-0.229
0.968,3.017,-0.238
0.945,3.085,-0.236
0.916,3.103,-0.212
0.892,3.064,-0.194
0.864,2.962,-0.221
0.829,2.814,-0.307
0.806,2.660,-0.432
0.833,2.547,-0.569
0.935,2.509,-0.714
1.109,2.562,-0.873
1.323,2.722,-1.039
1.541,3.000,-1.186
1.745,3.392,-1.286
1.929,3.869,-1.336
2.093,4.388,-1.351
2.236,4.913,-1.342
2.362,5.424,-1.309
2.477,5.908,-1.254
