SITE CODE= 4B9ëÂçËéså√êÏéOì˙í¨          ,38.1033,142.8600, 24,9.0,40613.6154873, 26.93, 46.56
 LAT.=   38.5741
 LON.=  140.9561
 SAMPLING RATE= 100Hz 
 UNIT  = gal(cm/s/s) 
INITIAL TIME = 2011 03 11 14 46 30
 NS,EW,UD
-3.582,1.290,2.136
-3.307,1.568,2.711
-3.323,1.549,2.468
-3.422,1.570,2.148
-3.624,1.750,1.723
-3.978,1.829,0.806
-4.330,1.957,-0.765
-4.413,1.915,-2.366
-4.415,1.560,-2.901
-4.467,1.175,-2.170
-4.551,0.812,-1.131
-4.929,0.317,-0.594
-5.147,-0.232,-0.409
-5.264,-0.400,-0.028
-5.374,0.095,0.538
-5.117,0.888,0.382
-4.750,1.318,-0.753
-4.220,1.112,-1.939
-3.756,0.480,-2.926
-3.372,-0.441,-3.936
-2.961,-1.772,-4.772
-2.855,-2.960,-5.180
-2.748,-3.427,-4.776
-2.591,-3.189,-3.545
-2.320,-2.039,-1.880
-1.922,-0.320,-0.333
-1.594,1.577,0.454
-1.141,3.531,0.118
-0.655,4.881,-1.498
-0.134,5.464,-3.523
0.359,5.207,-4.836
0.715,4.060,-5.377
0.957,2.379,-5.361
1.077,0.589,-5.278
1.265,-0.646,-5.303
1.275,-1.390,-5.123
1.244,-1.632,-4.735
1.288,-1.032,-4.220
1.069,-0.073,-3.556
0.898,0.884,-2.327
0.659,1.602,-0.688
0.310,1.886,0.264
-0.136,1.619,0.394
-0.901,0.520,0.393
-1.620,-0.998,0.392
-2.364,-2.572,0.168
-3.261,-4.273,-0.198
-4.018,-5.684,-0.441
-4.664,-6.492,-0.550
-5.209,-6.548,-0.551
-5.470,-5.823,-0.136
-5.738,-4.806,1.014
-6.166,-3.566,2.513
-6.618,-2.148,3.368
-7.274,-1.058,3.313
-7.828,-0.500,3.172
-8.365,-0.323,3.498
-9.038,-0.343,3.593
-9.339,-0.913,2.602
-9.282,-2.166,0.977
-8.681,-3.356,-0.271
-7.541,-3.864,-0.718
-6.213,-3.661,-0.673
-4.877,-3.071,-0.627
-3.678,-2.230,-0.661
-2.562,-1.106,-0.570
-1.949,-0.040,-0.174
-1.871,0.632,0.488
-2.019,0.983,1.316
-2.053,1.130,2.068
-1.954,1.393,2.390
-2.035,1.904,2.173
-1.715,2.520,1.444
-1.273,3.270,0.583
-0.888,3.725,-0.016
-0.273,3.711,-0.598
0.059,3.457,-1.558
0.491,2.729,-2.848
0.945,1.496,-3.373
1.170,0.026,-2.018
1.422,-1.328,0.401
1.383,-2.282,2.196
1.139,-2.985,2.916
0.697,-3.223,3.086
0.212,-2.642,2.592
-0.154,-1.633,0.963
-0.736,-0.667,-1.393
-1.255,-0.068,-3.253
-1.547,-0.079,-3.196
-1.689,-0.504,-1.245
-1.574,-1.129,1.303
-1.222,-2.038,3.789
-0.646,-2.693,5.734
0.036,-2.354,6.126
0.547,-1.514,4.258
0.768,-0.567,1.201
0.778,0.631,-0.736
0.507,1.824,-0.199
0.119,2.820,2.645
-0.111,3.214,6.291
-0.273,3.181,9.075
-0.318,3.319,10.128
0.030,3.451,9.092
0.579,3.667,6.599
0.842,3.826,3.838
0.819,3.777,1.842
0.530,3.745,1.076
-0.084,3.359,1.069
-0.651,2.800,1.454
-0.951,2.271,2.166
-1.038,1.689,3.234
-0.973,1.164,4.438
-0.722,0.527,4.675
-0.139,-0.110,3.341
0.468,-0.882,1.118
1.126,-1.687,-1.107
1.931,-2.042,-3.002
2.520,-2.073,-4.702
3.302,-1.784,-5.728
4.339,-1.323,-5.091
5.277,-0.882,-2.933
6.059,-0.534,-0.396
6.388,-0.824,1.598
6.431,-1.625,2.624
6.485,-2.405,2.380
6.391,-2.995,0.271
6.039,-3.083,-3.485
5.673,-2.859,-7.019
5.466,-2.306,-8.331
5.189,-1.044,-6.960
4.692,0.368,-3.904
3.855,1.564,-0.275
2.804,2.641,2.827
1.757,3.530,4.564
0.636,4.175,5.211
-0.221,4.636,5.224
-0.657,5.124,4.414
-0.970,5.489,2.260
-0.943,5.595,-0.596
-0.480,5.523,-2.399
0.147,5.426,-2.509
0.530,5.248,-1.362
0.416,4.470,0.382
0.004,3.231,2.265
-0.877,1.882,3.862
-2.218,0.675,3.823
-3.602,-0.199,1.493
-4.889,-1.104,-1.596
-5.575,-1.480,-3.390
-5.464,-0.813,-3.220
-4.978,0.240,-1.911
-4.098,1.338,-0.415
-2.998,2.098,0.838
-2.224,2.302,1.834
-1.877,2.289,2.309
-2.109,2.066,1.877
-2.793,1.748,1.318
-3.414,1.888,1.139
-3.864,2.788,0.807
-4.090,4.027,0.252
-4.008,5.184,-0.132
-3.594,6.178,0.146
-3.046,6.534,0.941
-2.589,6.094,1.520
-2.240,5.125,1.654
-1.880,3.979,1.318
-1.351,3.258,0.650
-0.801,2.931,0.043
-0.246,2.984,-0.601
0.341,3.343,-1.084
0.954,3.165,-0.666
1.637,2.538,0.537
2.144,1.635,1.982
2.448,0.343,3.340
2.817,-0.457,4.118
3.239,-0.694,3.858
3.645,-0.592,2.414
4.178,0.015,0.466
4.629,0.335,-0.886
4.664,0.348,-1.567
4.609,0.315,-2.398
4.445,-0.273,-3.654
4.009,-0.950,-4.892
3.709,-1.190,-6.094
3.318,-1.214,-7.003
2.791,-1.275,-6.460
2.174,-1.193,-4.196
1.174,-0.548,-1.266
0.120,0.410,0.894
-0.821,1.570,1.243
-1.556,2.771,0.107
-1.950,3.545,-1.572
-1.993,4.054,-3.278
-1.765,3.775,-4.545
-1.296,2.485,-4.903
-0.672,1.193,-4.511
-0.147,0.105,-3.751
0.478,-0.521,-2.591
1.101,-0.280,-1.185
1.723,0.571,0.236
2.400,1.819,1.394
2.954,2.943,1.831
3.720,3.568,1.483
4.578,3.823,0.441
5.498,3.680,-0.953
6.655,3.170,-2.316
7.698,2.701,-3.799
8.670,2.325,-5.129
9.678,1.705,-4.977
10.354,1.077,-2.570
10.523,0.626,0.932
10.061,-0.006,3.607
8.798,-0.863,4.400
7.227,-1.725,3.771
5.607,-2.421,2.782
4.045,-2.621,1.754
2.864,-2.560,0.793
1.925,-2.705,-0.078
1.364,-2.924,-0.952
1.004,-3.483,-1.514
0.464,-4.441,-1.831
-0.193,-5.395,-2.021
-0.969,-6.439,-1.613
-1.576,-7.106,-0.426
-1.916,-6.943,1.515
-1.914,-6.170,3.607
-1.603,-4.669,4.252
-1.287,-2.974,2.810
-0.901,-1.843,0.666
-0.475,-1.059,0.013
-0.096,-0.516,1.617
-0.048,-0.022,3.642
-0.286,0.395,4.152
-0.395,0.238,3.299
-0.408,0.182,1.888
-0.404,0.521,0.471
-0.571,0.719,-0.270
-0.698,1.095,0.015
-0.528,1.571,1.182
-0.166,2.217,2.527
0.395,3.254,3.193
0.839,4.072,3.044
1.203,4.650,2.114
1.603,4.794,0.463
1.662,4.030,-1.316
1.461,2.804,-2.599
1.185,1.477,-2.802
0.896,0.273,-1.740
0.681,-0.305,-0.252
0.324,-0.476,1.089
-0.064,-0.512,2.214
-0.471,-0.112,2.642
-1.045,0.282,2.169
-1.522,0.416,0.845
-1.809,0.663,-0.961
-1.494,0.777,-1.832
-0.573,0.962,-1.016
0.675,1.543,0.334
2.218,1.841,1.218
3.570,1.740,1.837
4.666,1.699,2.246
5.225,1.757,1.957
5.017,2.117,0.736
4.513,2.703,-0.738
3.984,3.159,-1.635
3.709,3.547,-2.321
3.686,3.480,-3.134
4.013,2.495,-3.361
4.849,1.135,-2.804
5.638,-0.022,-2.411
6.007,-0.923,-2.635
6.110,-1.428,-2.550
6.002,-1.413,-1.388
5.540,-0.930,0.492
4.791,-0.304,2.285
3.912,-0.075,3.178
2.930,-0.225,2.876
1.964,-0.473,1.684
0.891,-0.779,0.163
-0.230,-1.124,-0.896
-1.229,-1.341,-1.049
-2.137,-1.111,-0.765
-2.993,-0.618,-0.809
-3.786,-0.001,-1.451
-4.146,1.129,-2.389
-3.921,2.712,-2.876
-3.150,4.542,-2.167
-2.089,6.438,-0.280
-1.159,8.001,2.133
-0.645,9.098,4.501
-0.645,9.627,6.369
-1.104,9.559,7.255
-2.149,9.170,6.773
-3.477,8.746,4.707
-4.492,8.411,1.500
-4.918,7.962,-1.684
-4.767,7.416,-3.971
-3.841,6.796,-4.798
-2.219,5.681,-3.626
-0.366,4.456,-0.717
1.548,3.707,2.923
3.060,3.463,6.154
3.943,3.871,7.715
4.221,4.708,7.004
3.808,5.482,4.910
2.870,5.937,2.468
1.941,5.716,-0.280
1.318,4.415,-2.741
0.799,2.205,-3.562
0.628,-0.287,-2.615
0.823,-2.579,-1.012
1.261,-4.475,0.326
2.009,-5.715,1.318
2.871,-5.953,2.504
3.701,-5.214,3.995
4.261,-3.602,4.698
4.218,-1.839,3.699
3.541,-0.872,1.683
2.753,-0.304,-0.594
1.799,-0.046,-2.733
0.403,-0.644,-3.668
-0.846,-1.559,-2.841
-1.861,-2.343,-0.360
-2.890,-3.204,3.029
-3.718,-3.823,5.626
-4.274,-4.372,6.598
-4.566,-5.139,6.019
-4.652,-5.361,3.929
-4.657,-5.325,0.958
-4.561,-5.320,-1.525
-4.580,-4.795,-2.130
-4.975,-4.016,-0.794
-5.810,-2.957,1.142
-6.923,-1.998,2.757
-7.998,-1.582,4.352
-8.897,-0.983,5.751
-9.482,-0.171,5.480
-9.609,0.400,3.097
-9.154,0.764,0.011
-8.175,1.279,-2.538
-6.739,2.208,-4.523
-4.964,3.034,-6.172
-3.173,3.324,-6.677
-1.438,3.321,-5.245
0.018,3.362,-2.486
0.925,3.481,0.150
1.404,3.437,1.423
1.730,3.326,1.445
1.950,3.309,0.894
1.978,3.354,-0.181
2.020,3.179,-1.645
2.068,2.376,-3.087
2.121,1.228,-3.930
2.404,-0.165,-4.105
2.782,-1.664,-4.193
3.114,-2.878,-4.219
3.516,-3.946,-3.952
3.874,-4.612,-3.252
3.963,-5.063,-2.229
3.817,-5.377,-1.402
3.417,-5.227,-0.752
2.809,-4.933,-0.046
2.155,-4.075,0.554
1.216,-2.854,1.182
-0.221,-1.977,2.375
-1.802,-1.192,3.943
-3.380,-0.872,4.548
-5.168,-1.411,3.570
-6.872,-2.432,1.829
-8.217,-3.354,0.468
-9.249,-3.685,0.123
-9.871,-3.422,0.182
-10.048,-2.753,-0.208
-10.041,-2.031,-1.393
-10.014,-1.527,-3.292
-10.080,-1.380,-5.011
-10.473,-1.711,-6.025
-10.936,-2.086,-6.243
-11.470,-2.460,-5.389
-12.058,-2.868,-3.516
-12.092,-2.978,-1.109
-11.772,-3.028,0.531
-11.087,-3.098,0.540
-9.871,-3.536,-0.419
-8.414,-4.351,-1.664
-6.707,-4.845,-3.070
-4.973,-5.280,-4.760
-3.116,-5.655,-6.068
-1.113,-5.788,-5.617
0.826,-5.634,-3.628
2.659,-5.000,-1.322
4.012,-4.686,0.497
5.020,-4.580,1.118
5.866,-4.344,0.268
6.342,-4.572,-1.804
6.783,-4.774,-4.342
7.255,-4.959,-6.527
7.454,-5.252,-8.022
7.709,-5.212,-8.593
7.855,-5.409,-8.236
7.547,-5.511,-7.189
7.101,-5.136,-5.936
6.514,-4.800,-5.054
5.990,-4.229,-4.982
5.468,-3.521,-6.137
4.562,-2.993,-7.624
3.823,-2.718,-7.571
3.339,-2.639,-5.435
2.557,-2.418,-1.905
1.562,-2.340,2.016
0.660,-2.180,5.339
-0.115,-1.732,7.273
-0.843,-1.500,7.057
-1.292,-1.389,4.632
-1.326,-1.778,1.269
-1.085,-2.702,-1.596
-0.549,-3.428,-3.626
0.054,-4.152,-4.960
0.500,-4.678,-5.578
0.860,-4.624,-5.636
0.936,-4.322,-5.303
0.561,-3.833,-4.686
0.105,-3.535,-3.732
-0.293,-3.646,-2.471
-0.758,-3.763,-1.789
-0.861,-3.998,-2.191
-0.491,-4.425,-2.879
0.305,-4.553,-2.915
1.566,-4.243,-2.041
2.742,-3.696,-0.913
3.641,-3.092,-0.018
4.395,-2.843,1.014
4.946,-2.718,2.121
5.370,-2.331,2.345
5.607,-2.054,1.144
5.797,-1.730,-0.601
6.217,-1.019,-1.850
6.554,0.112,-2.654
6.747,1.433,-3.486
6.931,2.362,-4.079
6.933,2.875,-3.416
6.868,3.049,-1.195
6.850,2.983,1.918
6.797,2.898,4.661
6.708,2.648,5.778
6.748,2.339,5.466
6.840,2.111,4.648
6.750,1.991,4.042
6.379,1.881,3.867
5.549,1.601,3.819
4.354,1.260,4.207
3.034,0.905,5.010
1.727,0.845,5.229
0.672,0.900,4.303
-0.054,0.548,2.634
-0.173,0.149,0.995
0.288,-0.393,-0.488
0.894,-1.170,-1.879
1.829,-1.836,-2.919
2.743,-2.455,-3.487
3.539,-2.680,-3.495
4.335,-2.482,-3.089
4.792,-2.126,-2.129
5.293,-1.709,-0.255
5.551,-1.496,1.912
5.569,-1.426,3.114
5.695,-1.853,2.462
5.562,-2.864,0.469
5.495,-3.870,-1.594
5.580,-4.650,-3.157
5.470,-5.209,-3.657
5.096,-5.780,-2.618
4.592,-6.070,-0.271
3.998,-5.724,2.573
3.244,-4.866,4.293
2.557,-3.426,3.818
2.186,-1.992,1.671
2.400,-0.854,-0.711
3.182,0.177,-1.995
4.065,0.609,-2.034
4.793,0.522,-1.208
5.257,0.012,0.062
5.301,-0.784,1.146
4.796,-1.178,2.123
3.679,-1.153,3.199
2.430,-0.485,4.150
1.477,0.516,4.682
0.784,1.104,4.535
0.631,1.395,4.224
1.048,0.971,4.405
1.879,-0.024,4.762
3.093,-1.134,4.730
4.213,-2.370,4.252
5.037,-2.879,3.634
5.542,-2.519,3.122
5.409,-1.639,2.638
4.902,-0.341,1.993
4.174,0.489,1.487
3.124,0.692,1.456
2.153,0.465,1.643
1.363,-0.508,1.772
0.965,-1.726,1.381
0.985,-2.774,0.311
1.112,-3.680,-0.469
1.539,-3.996,-0.375
1.942,-3.543,0.355
2.221,-2.745,1.553
2.600,-1.680,3.005
2.890,-0.359,4.367
3.208,0.665,5.021
3.517,1.232,4.173
3.760,1.030,1.584
4.001,-0.303,-1.827
4.108,-2.312,-4.250
4.037,-4.627,-4.545
3.898,-6.736,-3.184
3.592,-8.380,-1.116
3.257,-9.598,0.958
3.105,-9.997,2.400
2.773,-9.827,3.274
2.259,-9.314,3.531
1.504,-8.290,2.251
0.508,-7.518,0.059
-0.523,-7.182,-1.065
-1.498,-6.494,-0.184
-2.342,-5.788,2.265
-3.314,-5.156,4.499
-4.037,-4.154,5.341
-4.500,-3.146,5.425
-4.813,-1.487,5.487
-4.791,1.188,5.605
-4.796,4.060,5.171
-4.568,7.030,3.990
-4.145,9.332,2.816
-3.648,10.722,2.090
-3.119,11.700,1.668
-2.713,11.586,0.982
-2.009,10.822,0.184
-1.194,9.949,0.191
-0.318,9.153,0.889
0.621,9.013,1.941
1.160,8.612,3.297
1.593,7.929,4.460
2.020,7.210,5.114
2.315,5.925,4.984
2.643,4.891,3.941
2.834,3.962,2.462
3.154,2.970,0.910
3.624,2.355,-0.484
3.601,1.314,-1.510
3.277,0.089,-2.003
2.738,-1.177,-1.543
1.949,-2.796,-0.061
1.312,-3.777,1.547
0.612,-4.199,2.275
-0.025,-4.219,2.168
-0.400,-3.443,1.747
-0.625,-2.431,1.202
-0.429,-1.244,0.649
-0.153,-0.129,0.589
0.062,0.538,1.743
0.603,1.244,3.559
1.023,2.005,4.589
1.101,2.664,4.335
1.464,3.378,3.172
2.203,4.265,2.017
3.193,5.306,1.435
4.349,6.351,1.366
5.417,7.227,1.784
6.496,7.872,2.124
7.316,8.236,2.035
7.621,7.861,1.957
7.488,6.939,1.864
6.932,5.707,1.679
6.196,3.849,1.388
5.355,1.997,0.588
4.607,0.287,-0.364
4.114,-1.348,-0.842
3.932,-2.271,-0.947
4.011,-3.010,-0.849
4.012,-3.649,-0.791
4.098,-3.783,-0.902
4.128,-4.113,-0.882
3.877,-4.354,-0.833
3.684,-4.178,-1.178
3.525,-4.161,-1.768
3.589,-4.087,-2.550
4.006,-4.164,-3.773
4.552,-4.619,-4.921
5.303,-4.975,-5.271
6.058,-5.089,-5.038
6.755,-4.628,-4.754
7.390,-3.708,-3.951
7.800,-2.718,-1.983
8.123,-1.549,0.349
7.949,-0.664,1.336
7.125,-0.702,0.416
5.921,-1.672,-0.961
4.414,-2.822,-1.577
2.895,-3.078,-1.836
1.217,-2.555,-2.384
-0.289,-1.816,-3.277
-1.216,-0.821,-3.971
-1.928,-0.020,-4.159
-2.560,0.279,-4.118
-3.243,-0.180,-3.887
-3.850,-1.732,-3.286
-4.348,-3.423,-2.508
-5.052,-4.751,-2.287
-5.780,-5.745,-2.781
-6.378,-6.113,-3.118
-7.039,-6.192,-2.645
-7.739,-6.028,-1.335
-8.210,-5.838,0.015
-8.492,-6.068,0.418
-8.657,-6.586,0.257
-8.563,-7.243,0.614
-8.262,-7.250,1.863
-7.862,-6.077,2.950
-7.459,-4.048,2.400
-7.053,-1.546,0.607
-6.529,0.975,-1.209
-5.963,3.777,-2.840
-5.629,6.442,-4.741
-5.759,7.873,-6.979
-6.190,8.259,-8.482
-6.694,7.812,-8.735
-7.242,7.032,-8.555
-7.787,6.164,-8.238
-8.002,5.073,-7.330
-7.512,4.929,-5.727
-6.651,5.751,-3.982
-5.511,6.900,-2.859
-3.984,8.384,-2.459
-2.544,9.450,-1.968
-1.215,9.916,-0.853
-0.172,9.791,0.491
0.163,8.706,1.557
0.153,7.267,2.264
0.036,6.023,2.622
-0.219,5.035,2.379
-0.266,4.509,1.444
-0.049,4.227,0.044
0.274,4.015,-1.387
0.810,3.727,-2.266
1.383,3.155,-2.580
1.905,2.721,-2.699
2.343,2.376,-2.741
2.328,2.111,-2.494
1.749,2.405,-1.973
0.566,3.133,-1.824
-1.188,4.008,-1.898
-3.155,4.593,-1.254
-4.988,5.104,0.268
-6.394,5.901,1.715
-7.050,6.520,1.551
-6.796,6.871,-0.432
-5.478,6.769,-2.625
-3.330,6.433,-3.515
-1.242,6.214,-2.507
0.457,5.619,0.178
1.623,4.773,3.969
2.042,3.963,7.858
1.837,3.345,10.190
1.256,3.079,9.959
0.908,2.584,7.611
1.020,1.795,4.659
1.720,0.973,2.085
3.046,-0.145,-0.516
4.654,-1.493,-2.923
6.419,-2.946,-3.881
8.084,-3.948,-3.238
8.985,-4.232,-2.290
8.560,-4.666,-1.905
7.323,-5.239,-2.052
5.836,-5.927,-2.576
4.073,-7.048,-2.942
2.388,-8.147,-2.593
1.209,-9.001,-1.737
0.785,-9.396,-1.320
1.157,-9.175,-1.896
2.276,-8.529,-2.927
3.787,-7.472,-3.755
5.099,-6.194,-3.916
6.005,-5.241,-3.289
6.420,-4.683,-1.823
6.129,-4.248,0.407
5.011,-3.415,2.124
3.460,-2.024,2.144
1.872,-1.000,0.875
0.361,-0.020,-0.023
-0.704,1.351,0.806
-1.412,2.482,2.825
-1.957,3.473,4.451
-2.343,3.915,4.862
-2.592,3.956,4.391
-2.582,4.376,3.346
-2.837,4.990,1.716
-3.369,5.787,-0.181
-3.966,6.621,-1.945
-5.124,7.228,-2.938
-6.585,7.559,-2.971
-8.111,7.397,-2.798
-9.752,6.706,-2.658
-10.917,5.720,-2.532
-11.154,4.926,-2.645
-10.579,4.473,-2.763
-9.316,4.293,-2.833
-7.563,4.529,-2.766
-5.698,4.643,-2.124
-3.808,4.617,-1.408
-2.182,4.781,-1.451
-1.070,4.470,-2.180
-0.158,4.003,-2.698
0.685,3.679,-2.216
1.496,3.305,-1.177
2.380,3.220,-0.316
3.341,2.934,0.584
4.504,2.536,2.180
5.899,2.454,4.192
7.192,2.375,5.259
8.298,2.194,4.886
9.238,1.521,3.743
9.491,0.403,2.682
8.945,-0.811,2.277
7.581,-2.107,2.114
5.350,-3.143,1.648
2.816,-3.975,1.139
0.381,-4.359,1.001
-1.797,-3.809,1.409
-3.798,-3.016,2.367
-5.291,-2.223,3.447
-6.060,-1.627,4.245
-6.529,-1.905,5.023
-6.690,-2.571,6.042
-6.992,-3.305,6.974
-7.573,-4.114,6.764
-7.943,-4.620,4.652
-8.255,-5.048,1.572
-8.446,-5.261,-1.173
-8.195,-4.846,-3.387
-7.524,-4.391,-5.114
-6.796,-4.076,-5.989
-6.009,-3.496,-5.648
-5.095,-2.635,-4.161
-4.503,-1.307,-2.037
-4.084,0.181,0.055
-3.679,1.456,1.614
-3.380,2.613,2.671
-3.001,3.409,3.423
-2.480,4.088,3.686
-1.865,4.694,3.215
-1.246,5.006,2.220
-0.622,5.349,1.503
-0.257,5.705,1.693
-0.258,6.266,2.567
-0.604,7.076,3.355
-1.233,7.688,3.449
-1.716,8.236,2.595
-2.093,8.707,0.431
-2.328,8.719,-2.511
-2.330,8.091,-4.513
-2.141,6.985,-4.409
-1.696,5.827,-2.362
-1.308,4.719,0.170
-0.972,3.983,1.768
-0.535,3.855,2.008
-0.022,4.427,0.599
0.526,6.009,-2.421
0.891,7.682,-6.207
1.319,8.832,-9.202
1.850,9.539,-10.031
2.158,9.511,-8.603
2.494,9.043,-5.959
2.847,8.065,-3.225
2.942,6.820,-0.726
2.726,6.032,1.216
2.179,5.567,2.120
1.416,5.241,1.985
0.679,4.974,0.899
0.076,4.666,-0.797
-0.457,4.161,-2.725
-0.729,3.482,-4.490
-0.818,2.677,-5.312
-0.994,1.826,-4.700
-1.121,1.199,-2.658
-1.366,0.649,0.128
-1.858,0.202,2.317
-2.554,-0.258,3.319
-3.539,-1.093,3.566
-4.665,-2.067,3.392
-5.914,-3.156,2.938
-7.093,-4.549,2.045
-7.767,-5.921,0.486
-8.076,-7.273,-1.184
-8.232,-8.459,-2.400
-8.043,-8.851,-2.908
-7.762,-8.816,-2.396
-7.636,-8.426,-1.150
-7.449,-7.471,0.202
-7.325,-6.395,1.193
-7.196,-4.900,1.468
-6.907,-3.250,0.911
-6.512,-2.052,-0.457
-5.817,-1.330,-2.352
-4.783,-1.679,-4.037
-3.477,-3.150,-4.371
-2.074,-5.138,-2.417
-0.933,-7.187,1.571
-0.009,-8.443,6.072
0.614,-8.403,9.195
0.816,-7.087,9.896
0.979,-4.500,8.354
1.007,-1.358,5.519
1.047,1.541,2.398
1.226,3.642,-0.361
1.263,4.434,-2.043
1.545,4.098,-2.175
1.796,3.008,-1.026
1.777,1.633,1.036
1.685,0.627,3.445
1.389,0.461,5.030
1.092,1.047,4.864
0.475,1.926,2.757
-0.297,2.956,-0.778
-0.965,3.810,-4.590
-1.820,4.284,-7.623
-2.188,4.451,-9.152
-1.843,4.071,-8.409
-0.948,3.512,-5.181
0.430,3.147,-0.636
1.829,2.609,3.155
3.113,1.742,4.805
4.207,0.456,4.570
5.070,-0.871,3.500
5.834,-1.743,2.468
6.699,-2.405,1.715
7.930,-2.792,0.935
9.609,-3.123,0.136
11.402,-3.811,-0.526
12.868,-4.625,-0.829
13.834,-5.741,-0.534
13.926,-7.022,0.281
12.980,-7.800,1.864
11.142,-7.713,3.499
8.700,-6.311,3.409
6.105,-4.205,1.161
3.510,-2.209,-2.339
1.207,-0.213,-5.615
-0.967,0.763,-7.292
-3.021,0.497,-7.036
-4.569,-0.284,-5.480
-5.875,-1.851,-3.528
-6.757,-3.266,-2.090
-7.187,-3.760,-2.021
-7.179,-3.384,-3.212
-6.549,-1.756,-4.864
-5.866,0.577,-6.209
-5.256,3.076,-6.552
-4.858,5.527,-6.250
-4.923,7.280,-5.765
-5.039,7.953,-4.504
-5.034,7.774,-2.144
-4.671,7.293,0.683
-3.758,6.601,2.879
-2.511,5.642,4.235
-0.925,4.710,5.061
0.598,3.914,4.790
1.522,3.113,3.148
1.791,2.247,0.657
1.392,1.476,-1.295
0.682,0.912,-1.149
-0.196,0.639,0.625
-1.268,0.443,2.429
-2.204,-0.211,3.151
-2.932,-1.259,2.386
-3.328,-2.573,0.542
-3.422,-4.237,-1.614
-3.373,-5.736,-3.139
-3.000,-6.775,-3.341
-2.229,-7.463,-2.117
-1.264,-7.626,0.217
-0.327,-7.418,2.940
0.748,-7.167,4.964
1.733,-7.071,5.238
2.305,-7.266,3.863
2.938,-7.527,2.018
3.713,-7.727,0.467
4.617,-7.787,-0.621
5.737,-7.588,-1.069
6.912,-7.097,-1.095
8.178,-6.355,-1.504
9.068,-5.609,-2.798
9.341,-5.136,-4.180
9.030,-5.011,-4.409
7.818,-4.930,-3.518
6.182,-4.959,-2.264
4.389,-5.370,-1.217
2.468,-5.807,-0.747
0.997,-6.073,-0.648
-0.196,-6.162,-0.363
-1.034,-5.877,0.127
-1.241,-5.279,0.456
-1.274,-4.406,0.467
-1.105,-3.116,-0.117
-0.778,-1.610,-1.389
-0.309,-0.124,-2.916
0.463,1.215,-4.143
1.177,2.318,-4.545
1.994,3.130,-3.995
3.014,3.593,-2.649
4.087,3.841,-0.822
5.202,4.141,0.748
6.028,4.777,1.239
6.770,5.590,0.351
7.615,6.411,-1.265
8.454,7.259,-2.770
9.270,7.995,-3.774
9.998,8.388,-4.139
10.586,8.201,-3.959
10.829,7.723,-2.898
10.832,7.242,-0.688
10.531,6.999,1.853
9.789,6.916,4.200
8.690,6.578,6.430
7.220,6.424,7.963
5.673,6.260,7.932
3.923,5.793,5.931
2.115,5.586,2.402
0.663,5.269,-1.529
-0.620,4.858,-4.650
-1.466,4.636,-6.057
-1.713,4.141,-5.492
-1.453,3.473,-3.321
-0.844,2.560,-0.689
-0.311,1.459,0.963
0.115,0.438,1.114
0.349,-0.616,0.002
0.296,-1.322,-1.789
0.081,-1.861,-3.461
-0.241,-2.477,-4.580
-0.558,-2.967,-5.007
-0.748,-3.677,-5.054
-0.857,-4.490,-5.135
-1.121,-5.415,-4.853
-1.504,-6.367,-3.765
-2.184,-6.607,-1.905
-3.407,-6.273,0.226
-4.808,-5.419,2.158
-6.365,-3.901,3.849
-8.049,-2.245,4.857
-9.493,-0.733,5.004
-10.879,0.084,4.709
-12.320,-0.132,4.295
-13.636,-0.914,4.079
-14.916,-2.223,4.134
-15.890,-3.628,4.488
-16.185,-4.458,4.888
-15.820,-4.696,4.611
-14.691,-4.371,3.429
-13.012,-3.993,1.908
-11.040,-3.771,0.723
-8.590,-3.706,-0.029
-5.711,-4.420,-0.231
-2.705,-5.775,0.458
0.147,-7.193,1.779
2.869,-8.432,3.443
5.405,-9.476,5.134
7.630,-10.325,6.290
9.620,-10.920,6.916
11.233,-11.474,7.164
12.801,-11.667,6.868
14.249,-11.338,5.719
15.237,-10.747,3.955
16.124,-9.799,2.475
16.493,-8.696,1.606
15.907,-7.445,1.116
14.462,-6.161,0.320
12.336,-5.189,-1.031
9.892,-4.397,-1.895
7.268,-3.498,-2.028
4.657,-1.992,-2.205
2.090,-0.316,-2.648
-0.342,0.955,-3.017
-2.315,2.151,-2.618
-3.832,2.990,-1.149
-4.803,3.491,1.102
-5.232,3.538,3.828
-5.115,2.770,6.276
-4.257,1.936,7.350
-2.916,0.905,6.523
-1.435,-0.562,4.448
-0.059,-1.817,2.309
1.052,-2.889,0.666
1.745,-3.675,-0.546
1.954,-4.036,-1.882
2.025,-4.223,-3.212
2.304,-4.255,-3.411
3.036,-4.109,-2.576
4.095,-3.908,-1.659
5.273,-4.045,-0.931
6.625,-4.377,-0.564
7.807,-4.477,-0.637
8.571,-4.471,-1.027
9.116,-3.951,-1.793
9.204,-2.933,-2.552
8.612,-2.071,-2.580
7.600,-1.205,-1.699
6.234,-0.720,-0.358
4.706,-0.923,0.810
3.381,-1.402,1.647
2.334,-2.179,2.193
1.894,-2.689,2.156
2.255,-2.381,1.375
2.872,-1.462,0.027
3.530,0.059,-1.568
3.880,1.775,-3.031
3.319,3.159,-3.707
2.250,4.259,-3.164
0.775,5.008,-1.863
-0.924,5.428,-0.391
-2.196,5.672,0.818
-2.986,5.797,1.469
-3.137,5.917,1.393
-2.880,6.003,0.027
